movie_id,genre_ids
13484,[35]
14458,"[27, 878, 53]"
25795,"[28, 12, 80, 18, 10769, 10749]"
13389,"[28, 80, 18, 53]"
13279,"[18, 80, 53]"
38140,"[28, 12, 35, 10769]"
3,"[18, 35]"
12797,"[35, 14, 10749]"
8908,[99]
15822,"[53, 18]"
4998,[18]
16456,"[28, 27, 53]"
3041,"[18, 10749]"
71139,"[18, 99]"
41264,[99]
24777,"[27, 35]"
20802,"[28, 35, 80]"
47721,[18]
14232,"[35, 18]"
14098,"[27, 53]"
14643,"[18, 53]"
30944,"[18, 878]"
50759,[18]
38226,"[28, 878]"
12690,"[18, 37, 80]"
12412,"[18, 10752]"
37050,[35]
38311,"[10751, 18]"
37776,"[28, 12, 16, 35, 10751, 27]"
54669,"[18, 10752]"
73169,[18]
1984,"[18, 878]"
38361,"[28, 18]"
73920,"[878, 18]"
13027,"[9648, 53, 28]"
13092,"[35, 10749, 18]"
25126,[35]
14326,"[18, 10749]"
50011,[18]
12182,"[35, 10402, 10749]"
14928,[18]
38616,[99]
9539,"[27, 18, 53]"
81296,[35]
46492,[18]
131805,[]
13200,"[18, 53]"
38601,"[10402, 99]"
822,"[10402, 18]"
8882,"[18, 80]"
42095,"[35, 10751]"
13401,"[35, 10749]"
20015,"[53, 27, 9648]"
12783,"[18, 36, 10749]"
12683,"[28, 14, 27]"
3097,"[10752, 18, 36, 12, 10749, 53]"
15981,"[878, 16, 35, 80]"
41666,"[10749, 53]"
14976,[18]
12113,"[28, 18, 53]"
13600,"[12, 10751, 14]"
10078,[35]
30266,"[12, 18, 28, 878]"
11874,"[28, 35, 37]"
19566,[99]
13051,[28]
39816,"[18, 10769]"
10358,[35]
10523,"[18, 36]"
13596,"[10749, 35]"
56942,[18]
71206,"[28, 37, 10752]"
4960,[18]
120481,[18]
32620,"[18, 9648, 53]"
12837,[12]
14914,[18]
13948,"[35, 14]"
25142,[18]
7735,"[18, 53]"
14791,"[35, 14]"
76406,[99]
101929,"[80, 18]"
2397,"[28, 878]"
12689,"[35, 18, 10751, 10749]"
15935,"[35, 53]"
15450,"[18, 10749]"
25741,"[16, 10751, 12, 18, 14]"
13812,"[27, 878, 53]"
108634,"[18, 10749]"
27361,"[14, 878]"
225614,[]
13489,"[80, 18, 27, 53]"
13150,"[53, 80, 18]"
13414,[35]
14325,[18]
41474,"[18, 28]"
41477,"[28, 10769]"
16068,"[878, 12, 28]"
15289,"[28, 12, 878]"
56295,[18]
13809,"[28, 80, 53]"
34100,[]
11887,"[35, 18, 10751, 10402, 10749]"
41073,"[12, 18]"
83683,[18]
59403,"[18, 10751, 12]"
69299,"[18, 10749]"
13253,"[16, 35, 878]"
114796,"[12, 14, 878]"
17800,"[12, 18, 37]"
30977,"[10751, 12]"
10527,"[10751, 16]"
13506,"[18, 10752, 36]"
53772,"[18, 35, 10749]"
8338,"[18, 9648, 878, 53]"
3580,"[80, 18, 9648]"
36073,[27]
20766,"[12, 18]"
12405,"[18, 10749]"
10764,"[12, 28, 53, 80]"
18548,[35]
4701,"[18, 36, 10749]"
15373,[35]
120828,[37]
173634,"[37, 35]"
8938,"[10749, 18]"
16061,"[12, 27, 28, 878]"
73059,[10752]
16166,[27]
2588,"[35, 18]"
13672,"[18, 28, 35, 80]"
47184,[18]
158959,[]
44283,"[10751, 16]"
42884,"[10770, 10751, 14, 10402, 10749]"
215471,"[37, 35]"
13516,[99]
14943,[28]
19147,"[35, 18]"
96395,"[18, 10749, 37]"
52561,"[35, 80, 18]"
42664,"[18, 36, 10749, 10752, 12]"
4627,"[28, 14, 27]"
43052,[18]
21501,"[18, 10751]"
16882,"[27, 9648]"
127257,"[18, 10749, 10769]"
49355,"[18, 28, 10769]"
13655,"[35, 18, 10751, 10402, 10770]"
13905,"[28, 35, 10749, 878, 53]"
11917,"[27, 53, 80]"
8892,"[18, 35]"
12525,"[35, 27, 878, 53]"
82519,[18]
13523,"[35, 12, 10749]"
14655,"[35, 10402]"
15749,"[28, 12, 18, 27, 53]"
22358,[18]
14405,"[12, 35, 10751]"
43985,"[10402, 18, 35]"
20065,"[35, 18, 10749]"
14089,"[10402, 878]"
208385,[]
84050,"[18, 10749]"
9999,"[80, 18]"
17099,"[10769, 28, 18]"
58570,"[28, 18, 10769, 53]"
29452,"[18, 878]"
125749,[28]
111759,"[37, 12, 10749]"
8905,"[18, 53]"
3520,"[18, 35]"
43372,"[35, 18]"
88435,"[53, 18, 28]"
77650,"[18, 10749]"
17704,[99]
36571,"[28, 10752]"
36572,"[10752, 28]"
37327,"[28, 37]"
28684,[27]
8841,[18]
54615,[35]
13220,"[27, 53]"
16509,[99]
34867,"[18, 27, 80, 53, 36]"
10565,[18]
6972,[18]
13053,"[16, 10751, 12, 35]"
32862,[27]
10139,"[36, 18]"
29320,"[27, 878]"
8966,"[12, 14, 18, 10749]"
16342,"[27, 9648, 53]"
13387,"[28, 12, 53, 80]"
12193,"[35, 10749, 18]"
14574,"[10752, 18]"
10900,"[27, 53, 9648]"
56256,"[80, 18]"
14438,[18]
14248,"[16, 35, 10751, 14]"
20919,[27]
12224,"[28, 12, 10751, 14, 878]"
10360,"[18, 36]"
14299,"[18, 36, 10402]"
13056,"[28, 80]"
15026,"[28, 14, 878]"
13793,[18]
35790,"[18, 10749]"
38831,"[10749, 18]"
45838,[35]
13394,"[12, 16, 35, 14, 10751]"
2574,"[10749, 18]"
72495,"[18, 14, 9648]"
34283,[99]
114390,[99]
85844,"[10749, 18, 53]"
14447,"[16, 35, 10751]"
17157,"[18, 10751]"
1964,[18]
44626,"[18, 53, 80, 10749]"
65502,"[53, 18, 35]"
17912,"[10770, 35, 18, 10402]"
43962,"[12, 18]"
28148,"[27, 28]"
93260,"[99, 10752]"
109539,"[35, 18, 37]"
116973,"[12, 9648]"
74485,[99]
174122,[18]
200311,[]
10200,"[18, 878, 53]"
8881,"[18, 36, 10752]"
8880,"[18, 36, 10752]"
11127,"[12, 878, 28]"
18117,"[35, 18]"
109711,"[80, 18]"
18926,"[80, 18]"
86782,[18]
25852,"[35, 18, 10749]"
39407,"[27, 53]"
39409,"[27, 53]"
37584,[]
14359,"[18, 9648]"
19486,"[28, 35, 878]"
126754,"[53, 27, 9648, 10749]"
13223,[18]
11499,"[18, 36]"
8055,"[18, 10749]"
3054,"[28, 35, 53]"
14072,"[35, 18, 10749]"
20542,"[12, 14, 16, 35, 878, 10751]"
12449,"[9648, 53, 80]"
5816,[35]
13980,"[12, 28, 16]"
8276,[18]
61751,[35]
11321,[18]
52615,"[28, 18, 878, 10770]"
41966,"[27, 53]"
89453,[]
120862,"[35, 18, 10749]"
42655,"[878, 10749]"
12163,"[18, 10749]"
14772,[18]
27991,"[28, 35, 53, 80, 10749]"
87894,[18]
9050,"[14, 18, 27, 28, 35, 10749]"
86082,"[10752, 99]"
79090,"[99, 10752, 36]"
47499,[18]
60488,"[12, 28, 10749]"
111302,"[80, 18, 10749]"
112912,"[99, 10752, 36]"
80616,"[35, 10749]"
2694,"[18, 10749, 10769]"
39558,"[28, 37]"
36573,"[12, 10752, 28]"
4922,"[14, 18, 53, 9648, 10749]"
159849,[99]
10201,[35]
75686,"[35, 53]"
297983,[99]
2253,"[18, 53, 36, 10752]"
14422,"[35, 18]"
40873,[99]
38142,"[16, 18, 10749]"
34812,[878]
16268,"[28, 878, 12]"
15033,[99]
14806,"[9648, 53]"
51817,[18]
84397,"[35, 10402]"
59158,"[27, 9648, 53]"
105371,[99]
6936,[18]
13954,"[27, 878, 53]"
13406,"[18, 35, 10749]"
14357,[18]
185156,"[18, 10749]"
10202,"[14, 35, 10751, 10749]"
28564,"[80, 18, 10749]"
23604,"[35, 18]"
13973,"[35, 18]"
4148,"[18, 10749]"
194113,"[35, 36]"
51247,"[35, 36]"
17845,"[18, 9648, 10749, 53]"
13827,[35]
362026,[18]
15676,"[35, 80, 18, 53]"
15584,"[80, 99]"
13971,[35]
89573,"[28, 12, 14, 27, 878, 53]"
13813,"[28, 18, 36, 10752]"
13180,"[99, 36, 10752]"
42366,[35]
14306,"[35, 10751]"
8049,"[18, 35]"
20028,"[80, 18]"
141971,"[53, 9648]"
31047,"[10770, 18, 53, 80]"
8927,"[35, 18]"
12429,"[16, 10751]"
53519,[35]
53518,[35]
70191,"[18, 28, 35, 37]"
51808,"[35, 18]"
18151,[99]
28256,"[35, 18, 9648]"
16205,"[28, 35, 27]"
15331,"[18, 9648, 53]"
17287,"[27, 35]"
50988,"[18, 53, 10749, 10769]"
113916,"[53, 28, 12, 80]"
29741,"[35, 878]"
29262,[18]
9795,"[12, 18, 14]"
87790,"[28, 18]"
26758,[37]
25528,"[28, 53]"
8942,[18]
13690,"[12, 16, 35, 10751]"
16409,"[18, 35, 10749]"
113921,"[28, 37]"
14756,"[18, 28, 36]"
27244,"[27, 14, 53, 878, 9648]"
35945,[27]
54406,"[35, 18, 10751, 10749]"
10596,"[28, 12, 878, 53]"
60547,"[28, 37]"
368955,[99]
49256,"[18, 10769]"
86084,"[10752, 99]"
13944,"[18, 9648, 53, 10749]"
10199,"[12, 16, 10751]"
10521,[35]
26235,"[12, 35, 14]"
13635,"[18, 28, 53, 80]"
14435,"[9648, 27]"
21966,[18]
52886,"[12, 18]"
37373,"[18, 10751]"
170094,[]
260528,"[18, 10752]"
13177,"[28, 18]"
34696,[18]
221861,[99]
114403,[99]
14139,"[878, 53]"
16999,"[18, 14, 12]"
8280,"[35, 18]"
125705,[18]
36746,"[99, 10402]"
36402,[18]
317,"[18, 36]"
12437,"[14, 28, 12, 878, 53]"
2309,"[12, 10751, 14]"
86363,"[37, 28]"
60542,"[28, 10749, 37]"
162865,"[99, 10752]"
47658,"[99, 35]"
31688,"[99, 10752, 36]"
14076,"[80, 53, 18]"
13942,"[80, 9648, 53]"
18543,[35]
21029,[35]
50307,"[35, 10749]"
49511,[18]
27440,[18]
13825,"[18, 53]"
250093,[]
15227,"[12, 16, 878]"
14560,"[28, 12, 35, 10751]"
14410,"[18, 10402]"
13788,"[27, 53, 9648]"
13429,"[27, 18, 53, 80]"
6733,[35]
14871,"[18, 10749]"
35077,[53]
14353,"[27, 35, 10402, 878]"
27447,"[18, 9648, 53]"
14254,"[18, 27, 53]"
16137,"[16, 35, 18, 27, 9648, 10749]"
17803,"[878, 53]"
101838,"[80, 18, 53]"
214436,[18]
14549,"[53, 28, 80]"
80193,"[28, 37]"
169869,"[10749, 37]"
56816,[18]
38205,[35]
168261,[99]
10529,"[14, 28, 878]"
75880,"[18, 35]"
160783,[37]
58782,[27]
62753,"[10752, 28, 18]"
417285,[]
14582,"[18, 10749, 10752, 36]"
46595,[99]
50318,"[35, 18]"
253116,[]
94533,[37]
44052,"[18, 9648, 10749, 53]"
63938,"[18, 80]"
1977,"[9648, 27, 53]"
46725,"[10770, 18]"
13510,"[27, 53]"
15554,[99]
14836,"[16, 10751]"
48350,"[27, 10769]"
97915,[99]
15003,"[28, 35, 80]"
141971,"[53, 9648]"
24194,"[27, 878, 53]"
14851,"[28, 53]"
13455,[28]
4959,"[18, 53, 80]"
10362,"[18, 10749]"
10184,"[35, 10749, 18]"
16170,"[18, 53, 80]"
14849,"[18, 14, 35]"
36764,[35]
111459,[37]
37309,[37]
131729,"[10749, 35, 80, 18]"
52105,"[35, 18]"
60539,[37]
28196,"[18, 27]"
1560,"[35, 18, 27]"
85394,[18]
15060,"[16, 35]"
26900,"[80, 18, 53]"
15189,"[35, 10751]"
133328,[37]
13492,"[18, 27, 28, 53]"
70089,"[16, 35, 14]"
4832,[99]
135938,[]
7353,[18]
14711,[16]
52512,[18]
98193,"[35, 80, 18, 10769]"
49600,[18]
24171,"[28, 18, 53]"
47980,"[18, 10402]"
5677,"[27, 878, 80]"
44618,[35]
16804,[18]
25405,"[18, 36, 10752]"
73953,"[18, 10749]"
1961,"[35, 27]"
15148,"[35, 18]"
54838,"[99, 10769]"
15945,"[28, 53]"
171840,"[10749, 35]"
68190,[]
14204,"[35, 18]"
20829,"[35, 18]"
30508,"[35, 18, 10402]"
15039,"[27, 28, 53, 878]"
13639,"[10751, 12]"
47561,"[28, 12]"
18884,"[10770, 18]"
26036,[18]
434306,"[18, 10749]"
14977,"[28, 12, 18, 36, 27]"
157909,"[18, 53]"
21851,[53]
15105,[35]
17314,"[28, 53, 80, 18]"
24351,"[28, 12, 53]"
94405,"[28, 36, 37, 10749]"
110761,[18]
38087,"[35, 53, 9648]"
16177,[35]
29363,"[28, 18]"
79331,"[28, 37]"
36499,"[35, 18, 10749]"
15268,"[28, 12, 878, 53]"
17317,"[80, 28, 53]"
434,"[18, 53]"
15670,"[35, 80, 18]"
206034,"[18, 12]"
19255,"[18, 35, 10749]"
43034,"[18, 10752]"
29117,"[18, 9648, 53]"
14979,"[28, 53, 80]"
18208,[18]
41054,[18]
37468,"[28, 12, 18]"
8832,[18]
50013,[18]
8279,[18]
14063,[18]
13207,[27]
15067,"[28, 12, 35, 37]"
14853,"[28, 27, 878]"
15159,"[35, 9648]"
18529,[99]
7916,"[28, 878, 53]"
38789,[35]
90324,"[99, 10769]"
67384,"[18, 35]"
36281,[18]
42818,"[35, 18]"
29717,"[35, 10751]"
43873,"[35, 18]"
17158,"[27, 9648, 53]"
24221,"[28, 18, 10769]"
17077,[18]
47497,"[10749, 35, 18]"
10049,"[28, 53]"
9914,"[28, 12, 53]"
40227,"[35, 10751]"
20421,"[35, 10751, 16, 14, 10402]"
125858,[18]
111014,[53]
14301,"[12, 28, 35, 878, 10402]"
8382,"[28, 12, 53]"
13849,"[27, 35, 80, 53]"
27061,"[80, 18, 9648, 53]"
43146,"[35, 18]"
85330,[10749]
53574,"[10749, 37]"
74286,"[18, 10749, 10752]"
30906,[99]
26939,"[28, 18, 37]"
26127,"[28, 53]"
13613,"[27, 28, 53]"
16538,[35]
19998,"[10749, 18, 53, 80]"
5334,"[18, 28]"
26387,"[18, 53]"
7517,"[28, 35, 80]"
34474,[18]
13094,"[35, 27]"
18781,"[53, 27]"
27757,"[28, 12, 10751]"
16558,"[10749, 35, 80]"
13811,"[28, 12, 18, 9648, 878, 53]"
17003,[18]
80314,"[18, 28, 35, 10769]"
161006,[]
16353,"[12, 28, 53]"
15472,"[18, 53, 80, 9648]"
52528,"[35, 27]"
13090,"[35, 18]"
15854,"[16, 35, 10751]"
53651,"[28, 37]"
58076,"[10752, 18]"
143240,[35]
73856,[99]
14180,[28]
36836,"[27, 35]"
17166,"[27, 53]"
47739,"[80, 18]"
16325,"[28, 80, 9648]"
113321,"[35, 10749]"
17097,[35]
46799,"[18, 27, 10752]"
19950,"[18, 9648, 27, 53]"
15512,"[16, 10751, 12, 878]"
14735,"[18, 53]"
24220,"[18, 10769]"
21946,[53]
20529,"[16, 18, 10402, 10749]"
30155,"[27, 53]"
39914,"[28, 27, 53]"
42914,"[80, 18]"
36392,[35]
62437,"[99, 10769]"
6968,"[28, 80, 18, 36, 53]"
13161,[35]
16197,[35]
53828,"[28, 37]"
34015,[99]
13808,"[18, 35, 10749]"
14637,"[18, 53]"
15912,"[80, 18, 53]"
18096,"[80, 18, 9648, 53]"
18094,"[99, 10402]"
33811,"[80, 18, 53]"
53863,"[10749, 35, 9648]"
16991,"[35, 80, 18]"
99283,[35]
94854,"[35, 10402]"
43396,"[18, 53, 80]"
16614,[35]
31273,"[12, 80, 18, 36]"
18558,"[35, 18, 10749]"
16071,"[18, 10749]"
20048,"[35, 10749]"
8747,[18]
16258,"[878, 53, 18, 80]"
15451,"[80, 18, 10749]"
330711,"[18, 10770, 80]"
82962,"[28, 53]"
22705,"[35, 18, 10749]"
16005,"[35, 18, 36]"
55748,[]
39331,[35]
284117,[99]
55500,[]
14164,"[28, 12, 14, 878, 53]"
3632,"[28, 878]"
9841,"[27, 53]"
91099,[]
97421,"[28, 12, 10752, 37]"
43250,"[28, 37]"
142973,[]
55773,[35]
1940,"[10402, 18, 10749]"
33726,"[18, 10402, 10749]"
61070,[35]
93562,"[28, 37]"
13557,"[27, 53]"
10041,"[27, 53]"
31132,"[35, 28]"
13804,"[28, 80, 18, 53]"
34796,"[18, 10749]"
35849,"[80, 18, 27, 53]"
35022,[18]
45965,"[36, 28]"
19976,"[18, 14]"
1387,"[18, 10402]"
21376,"[28, 12, 80, 18, 53]"
16867,"[80, 18]"
19833,[35]
16919,"[99, 10402]"
15580,[99]
15801,"[28, 80, 18]"
8902,[18]
19618,[80]
83099,"[28, 37]"
27644,"[28, 37]"
18947,"[18, 35]"
128857,[99]
46096,"[10752, 18, 53]"
67857,[99]
16996,[35]
168538,"[18, 35]"
8833,"[28, 35]"
16869,"[18, 28, 53, 10752]"
16995,[28]
99224,"[28, 37]"
94139,"[28, 37]"
10000,"[35, 18]"
44967,[18]
91603,[]
84908,[37]
45882,[18]
21641,[18]
13119,[35]
15092,"[28, 53, 80]"
51472,[35]
51263,[35]
24365,"[12, 18, 36]"
38872,"[35, 28]"
95977,[37]
17431,"[878, 18]"
38870,[]
67849,"[53, 10749]"
112582,[35]
205410,[35]
13123,[53]
33974,"[18, 10749]"
45949,[18]
18320,[18]
49571,[18]
53204,"[99, 10402]"
17436,[18]
30843,"[35, 10769]"
2080,"[12, 28, 53, 878]"
17680,"[35, 18]"
36175,[35]
53624,"[28, 37]"
120528,[99]
17073,[99]
21191,"[18, 28, 53, 80]"
270952,[99]
13475,"[878, 28, 12]"
24273,[35]
38464,"[35, 80, 18]"
22152,"[35, 18]"
16279,"[35, 18]"
72891,"[18, 10749]"
6461,"[18, 10749]"
23391,"[28, 37]"
11160,"[28, 35, 80, 18]"
168643,"[28, 80, 9648]"
19350,"[12, 14, 878]"
15384,"[10752, 28, 18, 36, 53]"
156908,[]
48116,[18]
15342,"[35, 18]"
25004,"[53, 18]"
17124,"[80, 18, 9648]"
210487,[35]
64115,[35]
17532,"[53, 80, 878, 9648]"
10946,[99]
23590,"[18, 10749, 37]"
30416,[99]
65503,"[37, 35, 10749]"
38869,[35]
17027,"[80, 18, 53, 27]"
15577,"[80, 18]"
13448,"[53, 9648]"
288035,[99]
92312,"[28, 53, 37]"
80592,"[28, 37]"
90120,[]
17635,"[80, 18, 28, 53]"
42738,"[28, 12, 18, 53]"
14141,[35]
30312,[99]
47906,[18]
111752,[10752]
122160,"[37, 28]"
17740,[18]
42943,"[35, 18, 10749]"
13532,"[12, 35]"
18495,[35]
180162,[]
25218,[53]
24053,"[18, 28]"
53947,[99]
15705,"[18, 53, 10749]"
14448,"[18, 10749]"
21583,"[35, 18, 10749]"
534,"[28, 878, 53]"
18360,"[12, 14, 28, 35, 10751]"
38008,"[99, 10769]"
2049,"[99, 10769]"
19375,"[10402, 10749]"
23997,"[99, 10402]"
18238,"[27, 35]"
21755,"[12, 35, 18, 10749]"
43378,[37]
121707,"[37, 28, 12, 10749]"
30239,"[18, 36]"
101362,"[35, 12, 80]"
8211,"[35, 10769]"
8429,"[36, 18, 10752]"
44012,"[18, 10769]"
10541,"[18, 35, 10749]"
19955,"[35, 10749]"
90799,"[35, 10749]"
39194,[35]
36460,"[35, 53]"
27502,"[35, 27, 878]"
15555,[18]
40022,"[28, 80]"
86764,[10749]
42062,"[18, 53, 10749]"
14126,"[27, 53]"
17332,[18]
18405,"[80, 53, 27, 18]"
155426,[35]
21832,"[9648, 16, 878, 28]"
16871,"[27, 53]"
14160,"[16, 35, 10751, 12]"
21967,[18]
14003,"[28, 12, 16, 18]"
16899,"[35, 10749]"
21724,"[28, 35, 10402]"
8282,"[35, 18]"
31404,"[35, 10749]"
42513,"[10749, 18]"
83868,"[18, 10749]"
4934,[37]
15588,"[80, 28, 35, 12]"
61109,"[35, 10749]"
129089,"[12, 878, 28]"
14857,[18]
17927,[35]
77822,[18]
14330,[35]
26508,"[878, 18, 10752, 99, 10770]"
28677,"[28, 12, 35]"
19203,"[28, 12, 35, 80, 18]"
15712,"[18, 10749]"
13975,"[53, 18, 80, 9648]"
18785,[35]
16164,"[80, 18, 53]"
17609,"[18, 27, 53]"
33104,"[28, 12, 35, 80, 10769, 53]"
37924,"[18, 27, 53, 10402]"
43321,"[18, 28, 10402]"
18869,"[28, 80, 18, 53]"
17829,"[28, 35]"
16345,"[35, 18]"
81512,"[28, 35, 37]"
115306,"[35, 10751, 10402, 10769]"
200796,"[35, 53]"
27134,"[14, 35, 27]"
37024,[]
53622,"[28, 12, 18, 37]"
761,[35]
11914,[35]
64968,"[18, 10749, 10769]"
34300,"[35, 10751]"
58018,[35]
70806,"[10749, 18]"
45560,[18]
26506,"[18, 10749]"
13856,"[18, 14, 878]"
14536,[35]
13710,[35]
15084,"[18, 35, 10749]"
14451,"[27, 35]"
18162,"[12, 35, 878]"
34482,"[35, 18, 10751]"
16324,"[35, 18]"
50600,"[80, 18, 10749]"
18468,[18]
19724,[35]
18487,"[53, 18, 80]"
27799,"[18, 35, 10749]"
8883,"[80, 18, 36, 10752]"
49767,"[18, 53, 9648]"
29314,"[35, 18, 10769, 10749]"
40465,"[27, 10769]"
10272,"[27, 53]"
23924,"[53, 10752]"
18061,"[12, 18, 36, 10752]"
21179,[18]
42341,"[80, 18, 9648, 53]"
18760,[28]
11693,"[28, 16, 35, 10769]"
40509,[18]
15073,"[18, 53]"
31544,"[28, 80, 53]"
84119,"[18, 10749]"
33409,"[80, 18]"
18240,"[35, 10749, 18]"
51260,"[27, 878]"
28110,"[28, 80, 18]"
89484,"[18, 10749]"
48288,[99]
17610,"[35, 12]"
8933,"[18, 35]"
156917,[]
37911,"[18, 28, 53]"
38773,"[35, 10749]"
8269,"[10749, 18, 35]"
45779,"[27, 878, 53]"
27085,"[12, 14, 878]"
8940,"[99, 18]"
133,[99]
20152,[18]
14938,"[10749, 35, 18]"
19508,"[16, 35, 10751]"
66770,[18]
12162,"[18, 53, 10752]"
4498,"[35, 18]"
176810,"[28, 10749, 9648, 18]"
170477,[18]
75015,"[10769, 28, 36, 35]"
18507,"[80, 9648]"
16240,"[35, 18]"
50030,"[18, 10749]"
81223,[35]
24772,"[35, 18]"
67515,[27]
29082,"[80, 28]"
8284,"[80, 18, 53, 9648]"
4250,[35]
32451,"[99, 10402]"
62128,"[28, 12]"
8373,"[878, 28, 12]"
62320,[99]
24734,"[53, 28, 12, 18]"
75317,"[27, 53]"
8939,"[18, 35, 10749]"
35404,"[80, 18]"
91205,[]
53906,"[28, 18]"
19079,[18]
19265,"[35, 10749]"
12556,"[14, 35, 10749]"
43638,[18]
4990,"[28, 35, 80, 18, 9648, 53]"
43192,"[18, 10749, 36]"
11322,"[36, 80, 18]"
8355,"[16, 35, 10751, 12]"
10821,"[36, 18, 10752]"
176241,"[28, 18, 53]"
47075,"[18, 10769, 10749]"
41385,"[28, 27, 9648, 878, 53]"
25728,[80]
20301,"[18, 10749]"
24232,"[16, 35]"
242737,"[35, 10751]"
50201,"[16, 10751, 12]"
52109,"[35, 18]"
251657,"[18, 10749]"
24927,[27]
183871,[99]
156063,[99]
10024,[18]
10788,"[10749, 35, 18]"
15423,"[28, 35, 18, 27]"
33321,"[35, 18, 10751, 14]"
69426,"[18, 10749, 10769]"
16226,"[14, 16, 27, 28, 878]"
42659,"[35, 80, 18]"
16440,"[16, 27, 28]"
37021,"[28, 35, 16]"
62186,[18]
22612,"[28, 12, 18, 10749, 37]"
19913,"[35, 18, 10749]"
47104,[18]
17359,"[99, 80]"
47920,"[18, 10749]"
82474,"[10752, 18, 10749]"
45184,"[18, 10749]"
18480,[35]
64831,[99]
266814,[99]
4931,"[80, 18, 53]"
301233,"[53, 27, 9648]"
18901,"[16, 10751, 12, 35]"
14728,"[14, 28, 12, 35]"
16911,"[28, 14, 878, 53]"
70648,"[35, 18]"
8884,"[18, 14, 878]"
38940,"[28, 53]"
19105,"[99, 10402]"
14758,"[35, 18, 10749]"
767,"[12, 14, 10751]"
59847,"[18, 10749]"
60623,"[18, 10749]"
14687,"[36, 18]"
351862,[99]
10353,"[35, 14]"
49360,"[99, 10769]"
245367,[]
9592,"[18, 27, 53]"
68572,"[18, 27]"
84278,[18]
43195,"[10749, 18, 36]"
23964,[35]
14531,"[18, 10752]"
76465,"[35, 10749]"
51302,"[10751, 35, 10402]"
76452,"[18, 10769]"
14197,"[35, 18, 10749]"
20174,"[28, 80, 18]"
48773,"[18, 28]"
60008,[]
8054,"[12, 14, 9648]"
19929,[99]
123777,"[99, 18]"
18696,"[28, 18]"
3478,"[18, 36]"
30713,"[27, 53]"
54759,[]
30121,"[80, 18, 36, 53]"
64901,[18]
23720,[35]
14843,"[35, 18, 10749]"
8937,[18]
9974,"[35, 53]"
22302,"[80, 18]"
20382,[35]
53868,[27]
69342,[35]
83078,"[18, 28, 53, 80]"
37516,"[53, 80, 18]"
19727,"[28, 80, 18]"
56150,"[18, 10751, 878]"
22215,"[18, 35, 10749]"
18635,"[12, 18]"
4983,"[28, 80, 53]"
53830,"[28, 37]"
38971,[99]
49691,"[35, 53, 80, 10769]"
39415,"[18, 10749]"
20407,"[35, 10749]"
22408,"[28, 37]"
23286,"[28, 37]"
69166,[99]
97995,[35]
67967,"[35, 10402, 10749]"
21208,"[27, 53, 9648]"
131351,"[10770, 18]"
16056,"[80, 18]"
53781,[37]
20943,"[35, 10749]"
67463,"[18, 36]"
82311,"[36, 18, 10749]"
204996,[99]
47870,"[35, 18]"
104083,[18]
21407,"[27, 53]"
12403,"[53, 9648, 12]"
62547,"[10749, 12, 35, 18]"
15422,"[27, 53]"
14833,"[18, 27, 53]"
41183,[18]
44578,[18]
20856,"[12, 35, 10751, 14, 878]"
17654,[878]
24803,"[10749, 18]"
38879,"[18, 99, 10769]"
17335,"[18, 53]"
13836,"[12, 10751, 14, 878, 53, 28]"
20071,[35]
13730,"[9648, 53]"
15438,[35]
18126,"[35, 18, 10751, 10402, 10749]"
14869,"[12, 28, 53, 878]"
14415,"[18, 10769, 36]"
30250,"[35, 18, 14, 878]"
121895,[18]
17134,"[28, 12, 18, 53]"
50719,"[35, 27]"
105703,[18]
176650,[18]
17199,[35]
20153,"[18, 53]"
20777,"[18, 53]"
54982,[18]
92989,"[18, 10751]"
45999,[18]
18908,"[35, 10749]"
31067,"[18, 53]"
39286,"[35, 18, 10402, 10749]"
13752,"[18, 36, 10752]"
22600,"[18, 28, 80, 10769]"
99657,[99]
40797,"[28, 12, 18, 37]"
40743,"[28, 12, 18, 37]"
17285,"[28, 12, 35]"
12407,"[18, 12, 80]"
97252,[99]
18440,"[28, 27, 878]"
22602,"[28, 37]"
40799,"[28, 37]"
40071,"[35, 53]"
19422,[]
31670,[]
38107,"[28, 12, 18, 37]"
15137,"[16, 878, 28, 18]"
37047,"[16, 35, 10749]"
66949,"[18, 36]"
77285,"[18, 10749]"
64728,[18]
11115,"[35, 18]"
22795,[18]
21878,"[28, 80, 18, 53]"
18585,"[10749, 35, 18]"
19905,[35]
22051,"[18, 10749]"
25902,"[18, 35, 10749]"
16634,"[28, 12, 35, 878]"
58421,"[28, 18, 53]"
56264,"[18, 28, 53, 80]"
31913,"[35, 18]"
14940,"[35, 10749]"
24420,"[18, 10749, 14]"
13797,"[28, 35, 27]"
12605,[18]
128856,"[18, 28, 53, 10769]"
145066,"[18, 9648]"
31216,"[18, 10749]"
19556,"[35, 10749]"
23367,"[35, 18, 10751, 10402]"
49982,[18]
45852,"[99, 18]"
24999,[99]
16710,"[35, 18, 10749]"
19840,"[35, 10749]"
25047,"[18, 28, 53, 80]"
33199,"[18, 10749]"
22025,[35]
99599,[18]
25183,"[35, 18, 10749]"
19170,"[80, 18]"
14745,"[18, 27]"
19585,"[14, 28, 12, 10751, 35]"
41682,[28]
17336,"[28, 12, 80, 18, 53]"
11928,"[18, 9648]"
98289,"[18, 12]"
99600,"[10749, 18, 36]"
18281,[80]
8895,[18]
18533,"[18, 28, 80]"
